time (UTC),mass_concentration_of_chlorophyll_in_sea_water (kg m-3),chlorophyll_fluorescence (RFU),sea_water_electrical_conductivity (S m-1),mass_concentration_of_oxygen_in_sea_water (kg m-3),oxidation_reduction_potential (mV),sea_water_ph_reported_on_total_scale (1),mass_concentration_of_blue_green_algae_in_sea_water (ug L-1),mass_concentration_of_blue_green_algae_in_sea_water_rfu (RFU),sea_water_turbidity (1),sea_water_temperature (K),platform
2022-08-19T08:10:00Z,7.00E-07,-0.7,0.0196,0.00963,188,8.91,0,0.2,6.66,297.1,1
2022-08-19T08:15:00Z,7.00E-07,-0.7,0.0216,0.00963,188,8.91,0,0.1,4.88,297.0944444,1
2022-08-19T08:20:00Z,7.00E-07,-0.7,0.0218,0.00963,189,8.91,0,0.2,4.62,297.0944444,1
2022-08-19T08:25:00Z,7.00E-07,-0.7,0.0101,0.00962,189,8.91,0,0.2,5.01,297.0888889,1
2022-08-19T08:30:00Z,6.00E-07,-0.7,0.0219,0.00962,189,8.91,0,0.2,4.65,297.0833333,1
2022-08-19T08:35:00Z,7.00E-07,-0.7,0.0218,0.00962,189,8.91,0,0.1,4.71,297.0777778,1
2022-08-19T08:40:00Z,7.00E-07,-0.7,0.0219,0.00962,189,8.91,0,0.2,4.67,297.0722222,1
2022-08-19T08:45:00Z,7.00E-07,-0.7,0.0219,0.00962,189,8.9,0,0.1,6.89,297.0722222,1
2022-08-19T08:50:00Z,7.00E-07,-0.7,0.0219,0.00962,189,8.9,0,0.2,4.38,297.0722222,1
2022-08-19T08:55:00Z,6.00E-07,-0.7,0.0219,0.00962,189,8.9,0,0.2,4.6,297.0666667,1
2022-08-19T09:00:00Z,6.00E-07,-0.7,0.0112,0.00961,189,8.9,0,0.1,4.51,297.0666667,1
2022-08-19T09:05:00Z,8.00E-07,-0.6,0.0219,0.0096,189,8.9,0,0.1,7.96,297.0611111,1
2022-08-19T09:10:00Z,7.00E-07,-0.7,0.0217,0.0096,189,8.9,0,0.2,4.48,297.0611111,1
2022-08-19T09:15:00Z,7.00E-07,-0.7,0.0214,0.0096,189,8.9,0,0.2,4.83,297.0611111,1
2022-08-19T09:20:00Z,7.00E-07,-0.7,0.0098,0.00959,189,8.9,0,0.2,4.71,297.0555556,1
2022-08-19T09:25:00Z,7.00E-07,-0.7,0.0218,0.00959,189,8.9,0,0.2,6.01,297.0555556,1
2022-08-19T09:30:00Z,6.00E-07,-0.7,0.0214,0.00959,189,8.9,0,0.1,4.87,297.0555556,1
2022-08-19T09:35:00Z,7.00E-07,-0.7,0.0218,0.00959,189,8.9,0,0.2,4.59,297.0555556,1
2022-08-19T09:40:00Z,7.00E-07,-0.7,0.0218,0.00958,189,8.9,0,0.2,4.71,297.05,1
2022-08-19T09:45:00Z,6.00E-07,-0.7,0.0218,0.00959,189,8.9,0,0.1,4.41,297.0444444,1
2022-08-19T09:50:00Z,6.00E-07,-0.7,0.0218,0.00958,189,8.9,0,0.2,6.27,297.0444444,1
2022-08-19T09:55:00Z,7.00E-07,-0.7,0.0218,0.00958,189,8.9,0,0.2,4.46,297.0444444,1
2022-08-19T10:00:00Z,6.00E-07,-0.7,0.0076,0.00959,189,8.9,0,0.2,4.44,297.0444444,1
2022-08-19T10:05:00Z,7.00E-07,-0.7,0.0115,0.00958,189,8.9,0,0.1,4.26,297.0388889,1
2022-08-19T10:10:00Z,7.00E-07,-0.7,0.0217,0.00958,189,8.9,0,0.1,4.36,297.0388889,1
2022-08-19T10:15:00Z,7.00E-07,-0.7,0.0218,0.00959,189,8.9,0,0.1,4.5,297.0333333,1
2022-08-19T10:20:00Z,7.00E-07,-0.7,0.02,0.00959,189,8.9,0,0.1,4.31,297.0277778,1
2022-08-19T10:25:00Z,7.00E-07,-0.7,0.0218,0.00958,189,8.9,0,0.2,4.4,297.0277778,1
2022-08-19T10:30:00Z,7.00E-07,-0.7,0.0218,0.00959,189,8.9,0,0.2,4.62,297.0222222,1
2022-08-19T10:35:00Z,6.00E-07,-0.7,0.0154,0.00959,190,8.89,0,0.2,4.49,297.0166667,1
2022-08-19T10:40:00Z,8.00E-07,-0.7,0.0218,0.00959,189,8.89,0,0.2,8.02,297.0166667,1
2022-08-19T10:45:00Z,7.00E-07,-0.7,0.0217,0.00958,190,8.89,0,0.2,4.52,297.0111111,1
2022-08-19T10:50:00Z,7.00E-07,-0.7,0.0219,0.00959,190,8.89,0,0.1,4.76,297.0055556,1
2022-08-19T10:55:00Z,7.00E-07,-0.7,0.0125,0.00959,190,8.89,0,0.2,7.98,297,1
2022-08-19T11:00:00Z,7.00E-07,-0.7,0.0093,0.00959,189,8.89,0,0.1,4.26,296.9944444,1
2022-08-19T11:05:00Z,7.00E-07,-0.7,0.0078,0.00959,190,8.89,0,0.2,4.35,296.9888889,1
2022-08-19T11:10:00Z,9.00E-07,-0.6,0.0219,0.00958,190,8.89,0,0.2,4.55,296.9833333,1
2022-08-19T11:15:00Z,8.00E-07,-0.6,0.0219,0.00957,190,8.89,0,0.1,4.71,296.9833333,1
2022-08-19T11:20:00Z,8.00E-07,-0.6,0.0219,0.00957,190,8.89,0,0.2,4.49,296.9777778,1
2022-08-19T11:25:00Z,8.00E-07,-0.6,0.013,0.00957,190,8.89,0,0.2,4.63,296.9777778,1
2022-08-19T11:30:00Z,7.00E-07,-0.7,0.0218,0.00956,189,8.89,0,0.2,4.48,296.9777778,1
2022-08-19T11:35:00Z,7.00E-07,-0.7,0.0219,0.00956,189,8.89,0,0.1,4.37,296.9777778,1
2022-08-19T11:40:00Z,8.00E-07,-0.7,0.0218,0.00955,190,8.88,0,0.2,5.22,296.9722222,1
2022-08-19T11:45:00Z,8.00E-07,-0.7,0.0063,0.00954,190,8.89,0,0.2,4.19,296.9666667,1
2022-08-19T11:50:00Z,8.00E-07,-0.6,0.0202,0.00954,189,8.89,0,0.1,4.23,296.9666667,1
2022-08-19T11:55:00Z,8.00E-07,-0.6,0.0217,0.00953,189,8.88,0,0.1,4.38,296.9666667,1
2022-08-19T12:00:00Z,8.00E-07,-0.7,0.0204,0.00952,189,8.89,0,0.2,4.26,296.9611111,1
2022-08-19T12:05:00Z,8.00E-07,-0.6,0.0219,0.00951,189,8.88,0,0.2,4.28,296.9611111,1
2022-08-19T12:10:00Z,7.00E-07,-0.7,0.01,0.0095,189,8.88,0,0.2,4.45,296.9555556,1
2022-08-19T12:15:00Z,9.00E-07,-0.6,0.0219,0.0095,189,8.88,0,0.2,6.56,296.9555556,1
2022-08-19T12:20:00Z,8.00E-07,-0.6,0.0219,0.00949,190,8.88,0,0.2,4.34,296.9555556,1
2022-08-19T12:25:00Z,8.00E-07,-0.6,0.0133,0.00949,189,8.89,0,0.1,4.39,296.95,1
2022-08-19T12:30:00Z,9.00E-07,-0.6,0.0219,0.00949,189,8.88,0,0.2,4.42,296.95,1
2022-08-19T12:35:00Z,7.00E-07,-0.7,0.0218,0.00948,189,8.88,0,0.2,4.29,296.95,1
2022-08-19T12:40:00Z,8.00E-07,-0.6,0.0118,0.00949,189,8.88,0,0.1,4.36,296.9444444,1
2022-08-19T12:45:00Z,7.00E-07,-0.7,0.0219,0.00948,189,8.88,0,0.2,4.49,296.9444444,1
2022-08-19T12:50:00Z,7.00E-07,-0.7,0.0219,0.00948,189,8.88,0,0.1,4.41,296.9444444,1
2022-08-19T12:55:00Z,8.00E-07,-0.6,0.0193,0.00948,189,8.88,0,0.1,4.57,296.9388889,1
2022-08-19T13:00:00Z,8.00E-07,-0.6,0.0215,0.00948,189,8.88,0,0.2,4.81,296.9333333,1
2022-08-19T13:05:00Z,8.00E-07,-0.6,0.0219,0.00948,189,8.88,0,0.2,4.68,296.9333333,1
2022-08-19T13:10:00Z,7.00E-07,-0.7,0.022,0.00947,189,8.88,0,0.1,4.68,296.9333333,1
2022-08-19T13:15:00Z,9.00E-07,-0.6,0.0172,0.00947,189,8.88,0,0.2,4.95,296.9277778,1
2022-08-19T13:20:00Z,6.00E-07,-0.7,0.0219,0.00947,189,8.88,0,0.1,5.16,296.9277778,1
2022-08-19T13:25:00Z,8.00E-07,-0.6,0.0219,0.00948,189,8.88,0,0.2,4.76,296.9222222,1
2022-08-19T13:30:00Z,8.00E-07,-0.6,0.0219,0.00948,189,8.88,0,0.2,4.74,296.9222222,1
2022-08-19T13:35:00Z,7.00E-07,-0.7,0.022,0.00949,189,8.88,0,0.1,4.91,296.9222222,1
2022-08-19T13:40:00Z,8.00E-07,-0.6,0.0217,0.00948,189,8.88,0,0.2,4.75,296.9222222,1
2022-08-19T13:45:00Z,7.00E-07,-0.7,0.0218,0.00948,190,8.88,0,0.1,4.76,296.9222222,1
2022-08-19T13:50:00Z,7.00E-07,-0.7,0.022,0.00948,190,8.88,0,0.2,4.74,296.9222222,1
2022-08-19T13:55:00Z,7.00E-07,-0.7,0.0212,0.00948,189,8.88,0,0.1,4.72,296.9222222,1
2022-08-19T14:00:00Z,6.00E-07,-0.7,0.0221,0.00949,190,8.88,0,0.2,4.82,296.9166667,1
2022-08-19T14:05:00Z,7.00E-07,-0.7,0.007,0.00949,189,8.88,0,0.1,4.72,296.9222222,1
2022-08-19T14:10:00Z,6.00E-07,-0.7,0.0221,0.00949,189,8.88,0,0.2,5.42,296.9222222,1
2022-08-19T14:15:00Z,7.00E-07,-0.7,0.0218,0.00949,190,8.88,0,0.1,4.7,296.9222222,1
2022-08-19T14:20:00Z,6.00E-07,-0.7,0.0222,0.0095,189,8.88,0,0.2,4.72,296.9277778,1
2022-08-19T14:25:00Z,6.00E-07,-0.7,0.0223,0.0095,190,8.88,0,0.2,4.57,296.9333333,1
2022-08-19T14:30:00Z,6.00E-07,-0.7,0.0223,0.0095,189,8.88,0,0.2,4.62,296.9388889,1
2022-08-19T14:35:00Z,7.00E-07,-0.7,0.0224,0.0095,190,8.88,0,0.2,4.8,296.9444444,1
2022-08-19T14:40:00Z,6.00E-07,-0.7,0.0221,0.0095,190,8.88,0,0.2,5.7,296.9444444,1
2022-08-19T14:45:00Z,6.00E-07,-0.7,0.0224,0.00951,189,8.88,0,0.1,4.77,296.95,1
2022-08-19T14:50:00Z,6.00E-07,-0.7,0.0224,0.00951,189,8.88,0,0.1,7.23,296.95,1
2022-08-19T14:55:00Z,6.00E-07,-0.7,0.0086,0.00952,189,8.88,0,0.2,4.73,296.9555556,1
2022-08-19T15:00:00Z,6.00E-07,-0.7,0.0225,0.00953,189,8.88,0,0.2,4.73,296.9555556,1
2022-08-19T15:05:00Z,6.00E-07,-0.7,0.0225,0.00953,189,8.88,0,0.2,4.66,296.9611111,1
2022-08-19T15:10:00Z,7.00E-07,-0.7,0.0126,0.00953,190,8.88,0,0.2,6.84,296.9611111,1
2022-08-19T15:15:00Z,6.00E-07,-0.7,0.0144,0.00954,189,8.88,0,0.2,4.79,296.9666667,1
2022-08-19T15:20:00Z,6.00E-07,-0.7,0.0222,0.00955,189,8.88,0,0.2,4.74,296.9666667,1
2022-08-19T15:25:00Z,6.00E-07,-0.7,0.0224,0.00956,189,8.88,0,0.2,4.85,296.9722222,1
2022-08-19T15:30:00Z,6.00E-07,-0.7,0.0224,0.00957,190,8.88,0,0.2,4.98,296.9722222,1
2022-08-19T15:35:00Z,6.00E-07,-0.7,0.0103,0.00957,189,8.88,0,0.2,4.63,296.9722222,1
2022-08-19T15:40:00Z,6.00E-07,-0.7,0.0224,0.00957,189,8.88,0,0.2,4.66,296.9777778,1
2022-08-19T15:45:00Z,5.00E-07,-0.7,0.0104,0.00958,190,8.88,0,0.2,5.39,296.9777778,1
2022-08-19T15:50:00Z,5.00E-07,-0.7,0.0223,0.00959,189,8.88,0,0.2,4.75,296.9777778,1
2022-08-19T15:55:00Z,6.00E-07,-0.7,0.0222,0.0096,190,8.88,0,0.2,4.57,296.9777778,1
2022-08-19T16:00:00Z,5.00E-07,-0.7,0.0223,0.00961,190,8.88,0,0.2,4.53,296.9833333,1
2022-08-19T16:05:00Z,5.00E-07,-0.8,0.0163,0.00962,190,8.88,0,0.2,4.5,296.9833333,1
2022-08-19T16:10:00Z,6.00E-07,-0.7,0.0223,0.00963,190,8.88,0,0.2,5.31,296.9888889,1
2022-08-19T16:15:00Z,8.00E-07,-0.7,0.0135,0.00964,190,8.88,0,0.2,5.8,296.9944444,1
2022-08-19T16:20:00Z,5.00E-07,-0.7,0.0222,0.00965,190,8.88,0,0.2,5.7,296.9944444,1
2022-08-19T16:25:00Z,6.00E-07,-0.7,0.0222,0.00966,190,8.88,0,0.2,4.65,297,1
2022-08-19T16:30:00Z,7.00E-07,-0.7,0.0222,0.00966,190,8.88,0,0.2,5.93,297.0055556,1
2022-08-19T16:35:00Z,5.00E-07,-0.7,0.0092,0.00967,190,8.87,0,0.1,4.43,297.0111111,1
2022-08-19T16:40:00Z,5.00E-07,-0.7,0.0221,0.00968,190,8.87,0,0.2,4.73,297.0166667,1
2022-08-19T16:45:00Z,5.00E-07,-0.7,0.0222,0.00969,190,8.88,0,0.1,4.66,297.0222222,1
2022-08-19T16:50:00Z,6.00E-07,-0.7,0.0222,0.0097,190,8.87,0,0.2,5.03,297.0277778,1
2022-08-19T16:55:00Z,5.00E-07,-0.7,0.0222,0.0097,190,8.88,0,0.1,6.78,297.0333333,1
2022-08-19T17:00:00Z,5.00E-07,-0.7,0.0074,0.00972,190,8.88,0,0.2,5.06,297.0388889,1
2022-08-19T17:05:00Z,7.00E-07,-0.7,0.0223,0.00972,190,8.88,0,0.2,5.49,297.0444444,1
2022-08-19T17:10:00Z,5.00E-07,-0.7,0.0223,0.00972,190,8.87,0,0.1,4.78,297.05,1
2022-08-19T17:15:00Z,5.00E-07,-0.7,0.0075,0.00973,190,8.88,0,0.1,4.69,297.0611111,1
2022-08-19T17:20:00Z,4.00E-07,-0.8,0.0213,0.00974,190,8.88,0,0.1,4.7,297.0666667,1
2022-08-19T17:25:00Z,5.00E-07,-0.7,0.0214,0.00975,190,8.88,0,0.2,4.68,297.0722222,1
2022-08-19T17:30:00Z,4.00E-07,-0.8,0.0221,0.00975,191,8.88,0,0.1,4.45,297.0833333,1
2022-08-19T17:35:00Z,5.00E-07,-0.7,0.0223,0.00976,190,8.88,0,0.2,4.66,297.0888889,1
2022-08-19T17:40:00Z,6.00E-07,-0.7,0.0223,0.00977,190,8.88,0,0.2,4.68,297.0944444,1
2022-08-19T17:45:00Z,6.00E-07,-0.7,0.0223,0.00978,191,8.88,0,0.2,4.45,297.1,1
2022-08-19T17:50:00Z,6.00E-07,-0.7,0.0222,0.00978,190,8.88,0,0.2,4.35,297.1055556,1
2022-08-19T17:55:00Z,5.00E-07,-0.8,0.009,0.00979,191,8.88,0,0.1,4.38,297.1166667,1
2022-08-19T18:00:00Z,5.00E-07,-0.7,0.0222,0.0098,190,8.88,0,0.2,4.45,297.1277778,1
2022-08-19T18:05:00Z,5.00E-07,-0.7,0.0222,0.0098,191,8.88,0,0.1,5.4,297.1333333,1
2022-08-19T18:10:00Z,4.00E-07,-0.8,0.0222,0.00982,191,8.88,0,0.1,4.32,297.1388889,1
2022-08-19T18:15:00Z,5.00E-07,-0.8,0.0222,0.00982,191,8.88,0,0.1,4.31,297.1444444,1
2022-08-19T18:20:00Z,5.00E-07,-0.7,0.0221,0.00982,191,8.88,0,0.1,4.29,297.15,1
2022-08-19T18:25:00Z,4.00E-07,-0.8,0.0222,0.00983,191,8.88,0,0.1,4.31,297.15,1
2022-08-19T18:30:00Z,5.00E-07,-0.8,0.0222,0.00984,191,8.88,0,0.1,7.77,297.1611111,1
2022-08-19T18:35:00Z,5.00E-07,-0.7,0.0222,0.00984,191,8.88,0,0.1,4.41,297.1722222,1
2022-08-19T18:40:00Z,4.00E-07,-0.8,0.019,0.00985,191,8.88,0,0.2,4.94,297.1777778,1
2022-08-19T18:45:00Z,5.00E-07,-0.8,0.021,0.00985,191,8.88,0,0.1,4.26,297.1833333,1
2022-08-19T18:50:00Z,5.00E-07,-0.8,0.0218,0.00986,191,8.88,0,0.1,4.29,297.1944444,1
2022-08-19T18:55:00Z,4.00E-07,-0.8,0.0221,0.00986,191,8.88,0,0.2,4.35,297.2055556,1
2022-08-19T19:00:00Z,5.00E-07,-0.7,0.0194,0.00988,191,8.88,0,0.1,5.24,297.2111111,1
2022-08-19T19:05:00Z,4.00E-07,-0.8,0.0146,0.00989,192,8.88,0,0.1,4.32,297.2166667,1
2022-08-19T19:10:00Z,5.00E-07,-0.7,0.0221,0.00989,191,8.88,0,0.1,4.31,297.2222222,1
2022-08-19T19:15:00Z,4.00E-07,-0.8,0.0219,0.00991,191,8.88,0,0.1,4.25,297.2277778,1
2022-08-19T19:20:00Z,4.00E-07,-0.8,0.0221,0.00993,191,8.88,0,0.2,5.46,297.2333333,1
2022-08-19T19:25:00Z,4.00E-07,-0.8,0.022,0.00993,191,8.88,0,0.2,4.26,297.2333333,1
2022-08-19T19:30:00Z,4.00E-07,-0.8,0.0079,0.00996,191,8.88,0,0.1,4.22,297.2388889,1
2022-08-19T19:35:00Z,5.00E-07,-0.7,0.0221,0.00997,191,8.89,0,0.1,4.34,297.2444444,1
2022-08-19T19:40:00Z,5.00E-07,-0.8,0.022,0.00997,191,8.88,0,0.1,4.28,297.2555556,1
2022-08-19T19:45:00Z,5.00E-07,-0.7,0.0219,0.00997,191,8.88,0,0.1,4.3,297.2611111,1
2022-08-19T19:50:00Z,5.00E-07,-0.8,0.022,0.00997,192,8.88,0,0.1,4.25,297.2722222,1
2022-08-19T19:55:00Z,4.00E-07,-0.8,0.0221,0.00998,192,8.88,0,0.2,6.39,297.2777778,1
2022-08-19T20:00:00Z,5.00E-07,-0.8,0.022,0.00998,192,8.88,0,0.1,4.45,297.2888889,1
2022-08-19T20:05:00Z,5.00E-07,-0.7,0.022,0.00999,192,8.88,0,0.1,4.59,297.2944444,1
2022-08-19T20:10:00Z,4.00E-07,-0.8,0.0137,0.01,192,8.88,0,0.2,4.26,297.3055556,1
2022-08-19T20:15:00Z,4.00E-07,-0.8,0.022,0.01,192,8.88,0,0.1,4.29,297.3111111,1
2022-08-19T20:20:00Z,5.00E-07,-0.8,0.0081,0.01001,192,8.88,0,0.1,4.28,297.3222222,1
2022-08-19T20:25:00Z,5.00E-07,-0.8,0.022,0.01,192,8.88,0,0.2,4.55,297.3277778,1
2022-08-19T20:30:00Z,4.00E-07,-0.8,0.022,0.01,192,8.88,0,0.1,6.97,297.3333333,1
2022-08-19T20:35:00Z,4.00E-07,-0.8,0.022,0.01001,192,8.88,0,0.1,4.22,297.3388889,1
2022-08-19T20:40:00Z,3.00E-07,-0.8,0.022,0.01001,192,8.89,0,0.1,4.28,297.3444444,1
2022-08-19T20:45:00Z,4.00E-07,-0.8,0.0219,0.01002,192,8.88,0,0.2,4.12,297.35,1
2022-08-19T20:50:00Z,4.00E-07,-0.8,0.0111,0.01003,192,8.89,0,0.1,7.71,297.3555556,1
2022-08-19T20:55:00Z,5.00E-07,-0.7,0.0219,0.01004,192,8.89,0,0.1,4.28,297.3611111,1
2022-08-19T21:00:00Z,4.00E-07,-0.8,0.0122,0.01006,192,8.89,0,0.2,4.28,297.3666667,1
2022-08-19T21:05:00Z,4.00E-07,-0.8,0.022,0.01006,192,8.89,0,0.2,4.39,297.3666667,1
2022-08-19T21:10:00Z,4.00E-07,-0.8,0.022,0.01007,192,8.89,0,0.1,4.23,297.3722222,1
2022-08-19T21:15:00Z,4.00E-07,-0.8,0.0206,0.01008,192,8.89,0,0.1,4.31,297.3722222,1
2022-08-19T21:20:00Z,3.00E-07,-0.8,0.022,0.01009,192,8.89,0,0.1,4.28,297.3777778,1
2022-08-19T21:25:00Z,4.00E-07,-0.8,0.022,0.01009,192,8.89,0,0.1,4.25,297.3833333,1
2022-08-19T21:30:00Z,4.00E-07,-0.8,0.0203,0.01009,192,8.89,0,0.1,4.28,297.3888889,1
2022-08-19T21:35:00Z,4.00E-07,-0.8,0.022,0.01012,192,8.9,0,0.1,4.31,297.3944444,1
2022-08-19T21:40:00Z,4.00E-07,-0.8,0.0209,0.01012,191,8.9,0,0.1,4.28,297.4,1
2022-08-19T21:45:00Z,4.00E-07,-0.8,0.0191,0.01013,192,8.9,0,0.1,4.33,297.4055556,1
2022-08-19T21:50:00Z,4.00E-07,-0.8,0.022,0.01014,192,8.9,0,0.1,4.31,297.4111111,1
2022-08-19T21:55:00Z,4.00E-07,-0.8,0.0217,0.01014,192,8.9,0,0.2,4.28,297.4222222,1
2022-08-19T22:00:00Z,4.00E-07,-0.8,0.0169,0.01015,192,8.9,0,0.1,4.4,297.4277778,1
2022-08-19T22:05:00Z,4.00E-07,-0.8,0.022,0.01015,191,8.9,0,0.1,4.37,297.4333333,1
2022-08-19T22:10:00Z,4.00E-07,-0.8,0.022,0.01015,192,8.9,0,0.1,4.25,297.4444444,1
2022-08-19T22:15:00Z,4.00E-07,-0.8,0.0127,0.01015,192,8.9,0,0.1,4.16,297.45,1
2022-08-19T22:20:00Z,5.00E-07,-0.8,0.022,0.01015,192,8.9,0,0.1,4.3,297.4555556,1
2022-08-19T22:25:00Z,4.00E-07,-0.8,0.0219,0.01014,192,8.9,0,0.1,4.3,297.4611111,1
2022-08-19T22:30:00Z,4.00E-07,-0.8,0.0219,0.01013,192,8.9,0,0.1,4.67,297.4666667,1
2022-08-19T22:35:00Z,4.00E-07,-0.8,0.0123,0.01013,192,8.9,0,0.1,4.16,297.4666667,1
2022-08-19T22:40:00Z,0,0,0,0,0,0,0,0,0,255.3722222,1
2022-08-19T22:45:00Z,4.00E-07,-0.8,0.022,0.01012,192,8.9,0,0.1,4.35,297.4666667,1
2022-08-19T22:50:00Z,4.00E-07,-0.8,0.022,0.01012,192,8.9,0,0.1,4.28,297.4722222,1
2022-08-19T22:55:00Z,4.00E-07,-0.8,0.022,0.01012,192,8.9,0,0.1,4.21,297.4722222,1
2022-08-19T23:00:00Z,4.00E-07,-0.8,0.022,0.01012,192,8.9,0,0.1,4.23,297.4722222,1
2022-08-19T23:05:00Z,4.00E-07,-0.8,0.0205,0.01013,192,8.9,0,0.1,6.53,297.4777778,1
2022-08-19T23:10:00Z,3.00E-07,-0.8,0.0129,0.01014,192,8.9,0,0.1,4.2,297.4777778,1
2022-08-19T23:15:00Z,4.00E-07,-0.8,0.022,0.01015,192,8.9,0,0.1,4.31,297.4777778,1
2022-08-19T23:20:00Z,5.00E-07,-0.8,0.0099,0.01016,192,8.9,0,0.1,4.42,297.4777778,1
2022-08-19T23:25:00Z,5.00E-07,-0.7,0.0218,0.01016,192,8.9,0,0.1,4.74,297.4777778,1
2022-08-19T23:30:00Z,4.00E-07,-0.8,0.0216,0.01017,192,8.9,0,0.1,4.5,297.4833333,1
2022-08-19T23:35:00Z,4.00E-07,-0.8,0.0211,0.01017,192,8.9,0,0.1,4.2,297.4833333,1
2022-08-19T23:40:00Z,4.00E-07,-0.8,0.022,0.01018,192,8.9,0,0.1,4.26,297.4833333,1
2022-08-19T23:45:00Z,4.00E-07,-0.8,0.022,0.01018,192,8.9,0,0.1,4.27,297.4777778,1
2022-08-19T23:50:00Z,4.00E-07,-0.8,0.0139,0.01018,192,8.9,0,0.1,5.91,297.4833333,1
2022-08-19T23:55:00Z,4.00E-07,-0.8,0.022,0.01016,192,8.9,0,0.1,4.19,297.4833333,1
2022-08-20T00:00:00Z,4.00E-07,-0.8,0.0155,0.01017,192,8.9,0,0.1,4.31,297.4833333,1
2022-08-20T00:05:00Z,6.00E-07,-0.7,0.022,0.01016,192,8.9,0,0.1,7.95,297.4833333,1
2022-08-20T00:10:00Z,4.00E-07,-0.8,0.022,0.01017,192,8.9,0,0.1,4.28,297.4833333,1
2022-08-20T00:15:00Z,4.00E-07,-0.8,0.022,0.01017,191,8.9,0,0.1,4.24,297.4833333,1
2022-08-20T00:20:00Z,3.00E-07,-0.8,0.0106,0.01017,192,8.9,0,0.1,3.93,297.4833333,1
2022-08-20T00:25:00Z,4.00E-07,-0.8,0.0177,0.01016,192,8.9,0,0.1,4.26,297.4833333,1
2022-08-20T00:30:00Z,4.00E-07,-0.8,0.022,0.01016,192,8.91,0,0.1,4.3,297.4833333,1
2022-08-20T00:35:00Z,4.00E-07,-0.8,0.022,0.01016,192,8.91,0,0.1,4.3,297.4833333,1
2022-08-20T00:40:00Z,4.00E-07,-0.8,0.022,0.01015,192,8.9,0,0.1,4.12,297.4833333,1
2022-08-20T00:45:00Z,4.00E-07,-0.8,0.0091,0.01014,192,8.9,0,0.1,7.58,297.4888889,1
2022-08-20T00:50:00Z,5.00E-07,-0.7,0.022,0.01014,192,8.9,0,0.1,6.01,297.4888889,1
2022-08-20T00:55:00Z,4.00E-07,-0.8,0.022,0.01013,192,8.9,0,0.1,4.55,297.4833333,1
2022-08-20T01:00:00Z,4.00E-07,-0.8,0.022,0.01013,192,8.9,0,0.1,4.33,297.4833333,1
2022-08-20T01:05:00Z,4.00E-07,-0.8,0.014,0.01012,192,8.9,0,0.1,4.55,297.4833333,1
2022-08-20T01:10:00Z,5.00E-07,-0.7,0.022,0.01012,192,8.9,0,0.1,4.57,297.4833333,1
2022-08-20T01:15:00Z,5.00E-07,-0.8,0.0145,0.01012,192,8.9,0,0.1,4.1,297.4833333,1
2022-08-20T01:20:00Z,4.00E-07,-0.8,0.0113,0.01012,192,8.9,0,0.1,4.2,297.4833333,1
2022-08-20T01:25:00Z,4.00E-07,-0.8,0.022,0.01011,192,8.9,0,0.1,4.39,297.4833333,1
2022-08-20T01:30:00Z,4.00E-07,-0.8,0.0216,0.01011,192,8.9,0,0.1,4.5,297.4833333,1
2022-08-20T01:35:00Z,3.00E-07,-0.8,0.0156,0.01011,192,8.9,0,0.1,5.86,297.4777778,1
2022-08-20T01:40:00Z,4.00E-07,-0.8,0.022,0.01011,191,8.9,0,0.2,4.27,297.4722222,1
2022-08-20T01:45:00Z,4.00E-07,-0.8,0.0139,0.01011,191,8.9,0,0.1,4.39,297.4722222,1
2022-08-20T01:50:00Z,5.00E-07,-0.8,0.022,0.0101,191,8.91,0,0.1,4.25,297.4722222,1
2022-08-20T01:55:00Z,4.00E-07,-0.8,0.022,0.0101,191,8.9,0,0.1,4.5,297.4777778,1
2022-08-20T02:00:00Z,5.00E-07,-0.7,0.0184,0.0101,192,8.9,0,0.1,7.11,297.4722222,1
2022-08-20T02:05:00Z,4.00E-07,-0.8,0.0147,0.01009,191,8.9,0,0.1,4.05,297.4722222,1
2022-08-20T02:10:00Z,4.00E-07,-0.8,0.022,0.01009,192,8.9,0,0.1,4.23,297.4666667,1
2022-08-20T02:15:00Z,4.00E-07,-0.8,0.022,0.01008,192,8.9,0,0.1,4.16,297.4722222,1
2022-08-20T02:20:00Z,3.00E-07,-0.8,0.022,0.01009,192,8.9,0,0.1,4.26,297.4722222,1
2022-08-20T02:25:00Z,5.00E-07,-0.7,0.022,0.01008,192,8.9,0,0.1,4.25,297.4722222,1
2022-08-20T02:30:00Z,4.00E-07,-0.8,0.022,0.01007,192,8.9,0,0.1,4.22,297.4666667,1
2022-08-20T02:35:00Z,3.00E-07,-0.8,0.022,0.01006,192,8.9,0,0.1,4.51,297.4666667,1
2022-08-20T02:40:00Z,5.00E-07,-0.7,0.022,0.01006,191,8.9,0,0.1,4.35,297.4611111,1
2022-08-20T02:45:00Z,4.00E-07,-0.8,0.022,0.01006,191,8.9,0,0.1,4.33,297.4555556,1
2022-08-20T02:50:00Z,5.00E-07,-0.8,0.0142,0.01006,192,8.9,0,0.2,4.29,297.4555556,1
2022-08-20T02:55:00Z,4.00E-07,-0.8,0.022,0.01006,192,8.9,0,0.1,4.14,297.45,1
2022-08-20T03:00:00Z,4.00E-07,-0.8,0.0216,0.01006,191,8.9,0,0.1,4.37,297.45,1
